variable,tipo,movilidad,flujo,unidad_medida,nivel,fecha,valor
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-03-01,226523.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-04-01,815072.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-04-01,155718.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-04-01,71082.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-04-01,225221.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-05-01,804264.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-05-01,176494.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-05-01,68296.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-05-01,234874.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-06-01,870492.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-06-01,206660.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-06-01,71055.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-06-01,200625.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-07-01,997613.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-07-01,211997.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-07-01,74097.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-07-01,261900.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-08-01,971205.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-08-01,209135.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-08-01,76014.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-08-01,270537.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-09-01,948851.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-09-01,193123.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-09-01,91119.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-09-01,264933.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-10-01,1013961.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-10-01,182111.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-10-01,72096.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-10-01,209948.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-11-01,883379.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-11-01,190130.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-11-01,76263.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-11-01,225604.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2022-12-01,1035539.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2022-12-01,229170.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2022-12-01,73716.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2022-12-01,279897.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-01-01,941477.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-01-01,240756.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-01-01,82576.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-01-01,275103.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-02-01,810409.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-02-01,176199.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-02-01,75963.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-02-01,210386.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-03-01,927804.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-03-01,197373.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-03-01,94423.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-03-01,262364.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-04-01,931579.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-04-01,220158.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-04-01,74131.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-04-01,248308.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-05-01,987926.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-05-01,223985.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-05-01,78771.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-05-01,235071.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-06-01,1049712.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-06-01,227099.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-06-01,77456.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-06-01,252568.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-07-01,1310022.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-07-01,230045.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-07-01,87327.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-07-01,339465.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-08-01,1150669.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-08-01,223052.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-08-01,82635.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-08-01,302491.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-09-01,1174605.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-09-01,213225.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-09-01,84510.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-09-01,321785.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-10-01,1101815.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-10-01,239020.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-10-01,91932.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-10-01,278597.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-11-01,1019645.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-11-01,221564.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-11-01,84409.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-11-01,339748.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2023-12-01,1209644.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2023-12-01,236775.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2023-12-01,94014.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2023-12-01,387508.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-01-01,1050003.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-01-01,204252.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-01-01,104882.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-01-01,370038.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-02-01,844739.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-02-01,179820.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-02-01,99810.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-02-01,277742.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-03-01,1149301.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-03-01,199113.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-03-01,92040.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-03-01,307663.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-04-01,1154488.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-04-01,227644.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-04-01,107660.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-04-01,353488.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-05-01,1097673.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-05-01,236605.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-05-01,106141.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-05-01,350049.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-06-01,1173844.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-06-01,246738.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-06-01,83202.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-06-01,364392.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-07-01,1393233.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-07-01,253926.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-07-01,98900.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-07-01,399679.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-08-01,1355888.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-08-01,279686.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-08-01,98215.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-08-01,444757.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-09-01,1564990.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-09-01,286431.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-09-01,120667.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-09-01,381057.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-10-01,1452916.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-10-01,331627.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-10-01,126798.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-10-01,350013.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-11-01,1363620.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-11-01,290793.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-11-01,119899.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-11-01,495238.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2024-12-01,1378169.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2024-12-01,262869.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2024-12-01,133723.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2024-12-01,515473.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-01-01,1297836.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-01-01,260621.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-01-01,135828.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-01-01,515666.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-02-01,1166249.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-02-01,223061.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-02-01,107052.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-02-01,411606.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-03-01,1177191.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-03-01,269553.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-03-01,114642.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-03-01,432165.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-04-01,1290833.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-04-01,242616.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-04-01,120647.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-04-01,488345.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-05-01,1472979.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-05-01,237937.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-05-01,110190.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-05-01,420494.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-06-01,1561013.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-06-01,228973.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-06-01,92944.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-06-01,415395.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-07-01,1537926.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-07-01,278673.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-07-01,99936.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-07-01,476484.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-08-01,1651443.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-08-01,285239.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-08-01,111661.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-08-01,547714.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-09-01,1459609.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-09-01,288521.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-09-01,114207.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-09-01,454303.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-10-01,1402600.0
num_visitantes,Turistas fronterizos,Peatones,entrada,Entradas,nacional,2025-10-01,310138.0
num_visitantes,Turistas fronterizos,Peatones,salida,Salidas,nacional,2025-10-01,111877.0
num_visitantes,Turistas fronterizos,En automóviles,salida,Salidas,nacional,2025-10-01,499919.0
num_visitantes,Turistas fronterizos,En automóviles,entrada,Entradas,nacional,2025-11-01,1487015.0
